"Name","val_acc","test_acc","State","ID","Notes","User","Group","Job Type","Tags","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","Created","Runtime","GradC","act_B","act_F","architecture","batchsize","bn_affine","dataset","epochs","fw_bn","grad_clip_F","lr_F","method","mmt_F","wd_F","loss_scale_ssl","loss_scale_C","seed","bias_init","bw_bn","eta_min","filter_target","grad_clip_B","lr_B","mmt_B","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","yaml","best_epoch","test_loss","val_loss"
"CIFAR10_CCL_none","0.7776","0.7888","finished","ajnoj012","-","","","","","2024-05-05T03:03:14.000Z","2024-05-05T03:03:14.000Z","","kuleshov-compute-03.tech.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA RTX A5000","2024-05-05T02:30:39.000Z","1955","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.2","CCL","0.7","0.000001","0.5","1","1","zero","0","0.001","0","0.1","1.2","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","89","0.632646176815033","0.667398162651062"
"CIFAR10_CCL_none","0.7774","0.7949","finished","b1j5dywf","-","","","","","2024-05-03T14:14:38.000Z","2024-05-03T14:14:38.000Z","","nikola-compute-05.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN X (Pascal)","2024-05-03T13:17:38.000Z","3420","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1.5","CCL","0.2","0.000001","","1","1","zero","0","0.001","0","0","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6246171494483947","0.6638771878242493"
"CIFAR10_CCL_none","0.7774","0.7959","finished","8cu6hhwj","-","","","","","2024-05-03T08:33:13.000Z","2024-05-03T08:33:13.000Z","","goodfellow.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T07:36:07.000Z","3426","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","","1","0","zero","0","0.001","0","0","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6180858801364899","0.6784093377351761"
"CIFAR10_CCL_none","0.7774","0.7944","finished","a7wnl7ft","-","","","","","2024-05-03T10:24:34.000Z","2024-05-03T10:24:34.000Z","","g2-compute-97.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","Quadro RTX 6000","2024-05-03T09:16:16.000Z","4098","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","1","CCL","0","0.000001","","1","1","zero","0","0.001","0","0","1","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","85","0.6285579339981079","0.697198644065857"
"CIFAR10_CCL_none","0.7774","0.7915","finished","8hb3n05j","-","","","","","2024-05-04T00:56:08.000Z","2024-05-04T00:56:08.000Z","","desa-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-04T00:04:01.000Z","3127","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","1.5","CCL","0.2","0.000001","0.5","2","1","zero","0","0.001","0","1","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","94","0.6272744851589203","0.6878039416313171"
"CIFAR10_CCL_none","0.7774","0.7965","finished","8hpc8e2t","-","","","","","2024-05-03T16:06:12.000Z","2024-05-03T16:06:12.000Z","","harpo.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T15:13:29.000Z","3163","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1.2","CCL","0.9","0.000001","","1","1","zero","0","0.001","0","0.08","1.2","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","94","0.6131139722824097","0.6751519033432006"
"CIFAR10_CCL_none","0.7774","0.7932","finished","65uuhans","-","","","","","2024-05-03T17:49:25.000Z","2024-05-03T17:49:25.000Z","","goodfellow.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T16:53:43.000Z","3342","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","0.5","CCL","0.2","0.000001","","1","0","zero","0","0.001","0","1","0.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6245315553665162","0.6695103950977326"
"CIFAR10_CCL_none","0.7772","0.7896","finished","raa13a5q","-","","","","","2024-05-03T20:45:45.000Z","2024-05-03T20:45:45.000Z","","kim-compute-02.physics.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","Tesla T4","2024-05-03T19:46:14.000Z","3571","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.2","CCL","0.9","0.000001","0.5","1","0","zero","0","0.001","0","0.1","1.2","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","96","0.6244521311759949","0.6782459751129151"
"CIFAR10_CCL_none","0.7772","0.7941","finished","b5usfezz","-","","","","","2024-05-03T19:29:38.000Z","2024-05-03T19:29:38.000Z","","desa-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T18:37:33.000Z","3125","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","0.5","CCL","0.8","0.000001","0.5","2","0","zero","0","0.001","0","1","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6130081092357635","0.6676713098049164"
"CIFAR10_CCL_none","0.7772","0.793","finished","b2w00oe3","-","","","","","2024-05-04T00:32:11.000Z","2024-05-04T00:32:11.000Z","","badjak.compling.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T23:37:27.000Z","3284","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","1.5","CCL","0.2","0.000001","0.5","1","0","zero","0","0.001","0","1","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","91","0.6245666960716247","0.6805343507766723"
"CIFAR10_CCL_none","0.7772","0.7913","finished","ijtt49nm","-","","","","","2024-05-05T02:03:59.000Z","2024-05-05T02:03:59.000Z","","goodfellow.coecis.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T01:14:57.000Z","2942","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1","CCL","0.7","0.000001","0.5","1","3","zero","0","0.001","0","0.1","1","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.6224697013378143","0.6850365730762482"
"CIFAR10_CCL_none","0.7772","0.7897","finished","62ejrouk","-","","","","","2024-05-03T10:47:11.000Z","2024-05-03T10:47:11.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T09:54:28.000Z","3163","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","1","CCL","0.2","0.000001","","2","1","zero","0","0.001","0","0","1","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","82","0.6297414256572723","0.6811314313411713"
"CIFAR10_CCL_none","0.7772","0.7888","finished","ck087xhu","-","","","","","2024-05-03T20:36:14.000Z","2024-05-03T20:36:14.000Z","","goodfellow.coecis.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T19:40:57.000Z","3317","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","3","0.5","CCL","0.5","0.000001","0.5","1","0","zero","0","0.001","0","3","0.5","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","84","0.6235279631137848","0.6759110617637635"
"CIFAR10_CCL_none","0.7772","0.7956","finished","35eimj80","-","","","","","2024-05-04T00:45:07.000Z","2024-05-04T00:45:07.000Z","","desa-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T23:52:01.000Z","3186","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","1.5","CCL","0.2","0.000001","0.5","2","0","zero","0","0.001","0","1","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.612797162771225","0.6706478018760681"
"CIFAR10_CCL_none","0.7772","0.7968","finished","qzogykdm","-","","","","","2024-05-03T09:13:41.000Z","2024-05-03T09:13:41.000Z","","kuleshov-compute-03.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA RTX A5000","2024-05-03T08:41:30.000Z","1931","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1","CCL","0.5","0.000001","","2","0","zero","0","0.001","0","0","1","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","94","0.6131299146175384","0.6791917434215545"
"CIFAR10_CCL_none","0.7772","0.7873","finished","qwn1grsh","-","","","","","2024-05-03T14:53:22.000Z","2024-05-03T14:53:22.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T14:15:06.000Z","2296","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","","2","1","zero","0","0.001","0","0","1","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6495209500312805","0.6694566461563111"
"CIFAR10_CCL_none","0.777","0.7953","finished","3g5pp82j","-","","","","","2024-05-03T12:23:21.000Z","2024-05-03T12:23:21.000Z","","goodfellow.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T11:26:30.000Z","3411","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","","1","0","zero","0","0.001","0","0","1","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.6203832297325135","0.6880861700057983"
"CIFAR10_CCL_none","0.777","0.7936","finished","rnwmydwc","-","","","","","2024-05-03T14:04:27.000Z","2024-05-03T14:04:27.000Z","","desa-compute-01.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T13:27:42.000Z","2205","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","1","0.5","CCL","0.5","0.000001","","2","0","zero","0","0.001","0","1","0.5","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.6295697102546692","0.6672377732276916"
"CIFAR10_CCL_none","0.777","0.7925","finished","uwolzjs5","-","","","","","2024-05-03T21:47:09.000Z","2024-05-03T21:47:09.000Z","","badjak.compling.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T20:52:33.000Z","3276","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","1","CCL","0.5","0.000001","0.5","1","0","zero","0","0.001","0","1","1","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","89","0.6204784105777741","0.6785280181884765"
"CIFAR10_CCL_none","0.777","0.791","finished","yedpsyhm","-","","","","","2024-05-03T22:50:52.000Z","2024-05-03T22:50:52.000Z","","kim-compute-02.physics.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","Tesla T4","2024-05-03T21:50:10.000Z","3642","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.5","CCL","0.9","0.000001","0.5","1","0","zero","0","0.001","0","0.1","1.5","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","97","0.6271525199413299","0.6961920571327209"
"CIFAR10_CCL_none","0.777","0.7931","finished","u9wlz184","-","","","","","2024-05-03T20:29:51.000Z","2024-05-03T20:29:51.000Z","","harpo.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T19:38:00.000Z","3111","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.05","1.2","CCL","0.7","0.000001","0.5","1","1","zero","0","0.001","0","0.05","1.2","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","88","0.6215332136154175","0.6789019081115722"
"CIFAR10_CCL_none","0.777","0.7873","finished","dcbb1s1k","-","","","","","2024-05-03T11:02:50.000Z","2024-05-03T11:02:50.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T10:24:04.000Z","2326","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","0.5","CCL","0.2","0.000001","","2","1","zero","0","0.001","0","0","0.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","85","0.6273514397621155","0.6791970979690551"
"CIFAR10_CCL_none","0.777","0.7962","finished","heu3t3lv","-","","","","","2024-05-03T23:17:28.000Z","2024-05-03T23:17:28.000Z","","nikola-compute-05.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA TITAN X (Pascal)","2024-05-03T22:16:15.000Z","3673","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","1","CCL","0.5","0.000001","0.5","1","1","zero","0","0.001","0","1","1","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","94","0.6224432751655579","0.671364879322052"
"CIFAR10_CCL_none","0.777","0.8001","finished","vybo2nk4","-","","","","","2024-05-03T19:19:09.000Z","2024-05-03T19:19:09.000Z","","coecis-compute-02.coecis.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T18:21:04.000Z","3485","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","0.3","CCL","0.2","0.000001","0.5","1","1","zero","0","0.001","0.2","1","0.3","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.6255836065769196","0.6940697513580322"
"CIFAR10_CCL_none","0.777","0.7952","finished","mzd0nbrc","-","","","","","2024-05-03T19:16:20.000Z","2024-05-03T19:16:20.000Z","","gadikota-compute-01.cee.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T18:18:35.000Z","3465","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.5","CCL","0.7","0.000001","0.5","4","0","zero","0","0.001","0","0.1","1.5","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","92","0.6139735568046569","0.6778528205871582"
"CIFAR10_BP_none","0.777","0.7726","finished","w1wtilvg","-","","","","","2024-05-02T17:52:40.000Z","2024-05-02T17:52:40.000Z","","hariharan-compute-02.cs.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-02T17:18:05.000Z","2075","1","elu","elu","cnn","64","0","CIFAR10","100","0","0","0.03","BP","0.5","0.00001","","0.5","0","zero","0","0.001","0","0","0","0","train","3","SGD","classification","none","100","200","0","./yaml/cnn/cifar10_bp.yaml","31","0.7124900239944458","1.0816274201393128"
"CIFAR10_CCL_none","0.7768","0.7855","finished","7geijbvf","-","","","","","2024-05-03T10:03:03.000Z","2024-05-03T10:03:03.000Z","","badjak.compling.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T09:10:15.000Z","3168","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1","CCL","0.2","0.000001","","1","0","zero","0","0.001","0","0","1","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","82","0.628700116443634","0.6652072940826416"
"CIFAR10_CCL_none","0.7766","0.7962","finished","229wa5ch","-","","","","","2024-05-03T20:01:42.000Z","2024-05-03T20:01:42.000Z","","gadikota-compute-01.cee.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","","","2024-05-03T14:52:49.000Z","18533","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1","CCL","0.7","0.000001","","4","0","zero","0","0.001","0","0.08","1","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","86","0.6147454879760742","0.6709456725358963"
"CIFAR10_CCL_none","0.7766","0.7955","finished","j7994ae7","-","","","","","2024-05-05T04:09:24.000Z","2024-05-05T04:09:24.000Z","","kuleshov-compute-03.tech.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA RTX A5000","2024-05-05T03:35:53.000Z","2011","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1.5","CCL","0.7","0.000001","0.5","1","1","zero","0","0.001","0","0.1","1.5","0.7","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.614801024723053","0.6625911310195923"
"CIFAR10_CCL_none","0.7766","0.8004","finished","w91syfhc","-","","","","","2024-05-03T15:28:56.000Z","2024-05-03T15:28:56.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T14:44:32.000Z","2664","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.08","1.2","CCL","0.9","0.000001","","1","0","zero","0","0.001","0","0.08","1.2","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","83","0.6085977590560913","0.7044458795070648"
"CIFAR10_CCL_none","0.7766","0.7895","finished","mi1bm2ce","-","","","","","2024-05-04T02:18:05.000Z","2024-05-04T02:18:05.000Z","","marschner-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 3090","2024-05-04T01:31:20.000Z","2805","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1","CCL","0","0.000001","0.5","2","1","zero","0","0.001","0","0","1","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","78","0.6274785068511963","0.670759298312664"
"CIFAR10_CCL_none","0.7766","0.792","finished","4ig006zk","-","","","","","2024-05-03T13:35:43.000Z","2024-05-03T13:35:43.000Z","","badjak.compling.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T12:42:52.000Z","3171","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1.5","CCL","0.2","0.000001","","1","0","zero","0","0.001","0","0","1.5","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","94","0.621994300699234","0.6904910985946655"
"CIFAR10_CCL_none","0.7764","0.7877","finished","x5yca37x","-","","","","","2024-05-03T08:09:14.000Z","2024-05-03T08:09:14.000Z","","kuleshov-compute-03.tech.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA RTX A5000","2024-05-03T07:36:54.000Z","1940","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0","1","CCL","0","0.000001","","2","0","zero","0","0.001","0","0","1","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","99","0.6298995767593384","0.6584846316337586"
"CIFAR10_CCL_none","0.7764","0.7912","finished","g8rshvwv","-","","","","","2024-05-03T17:01:42.000Z","2024-05-03T17:01:42.000Z","","sablab-gpu-07.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA TITAN Xp","2024-05-03T16:23:16.000Z","2306","1","elu","elu","cnn_pool","128","1","CIFAR10","100","0","1","1.5","CCL","0","0.000001","","1","0","zero","0","0.001","0","1","1.5","0","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","93","0.6346460997104645","0.6739514095306397"
"CIFAR10_CCL_none","0.7764","0.798","finished","nwwfrnl0","-","","","","","2024-05-03T08:55:21.000Z","2024-05-03T08:55:21.000Z","","sablab-gpu-02.ece.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce GTX 1080 Ti","2024-05-03T08:07:36.000Z","2865","1","elu","elu","cnn_pool","256","1","CIFAR10","100","0","0.3","1.2","CCL","0.2","0.000001","","1","0","zero","0","0.001","0.2","0.3","1.2","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","93","0.6268824578762054","0.6699654808044434"
"CIFAR10_CCL_none","0.7764","0.7955","finished","pbk2mf6x","-","","","","","2024-05-03T19:14:28.000Z","2024-05-03T19:14:28.000Z","","sablab-gpu-07.ece.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA TITAN Xp","2024-05-03T18:32:19.000Z","2529","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","1","0.5","CCL","0.8","0.000001","0.5","2","0","zero","0","0.001","0","1","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","92","0.6090604165077209","0.6812192098617553"
"CIFAR10_CCL_none","0.7764","0.7999","finished","9m1u1rd0","-","","","","","2024-05-03T19:40:56.000Z","2024-05-03T19:40:56.000Z","","desa-compute-01.cs.cornell.edu","","a275726cdc0afeb977d404cc1d015a88004317ff","https://github.com/IandRover/CCL/tree/a275726cdc0afeb977d404cc1d015a88004317ff","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T18:48:35.000Z","3141","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","1","0.5","CCL","0.8","0.000001","0.5","2","1","zero","0","0.001","0","1","0.5","0.8","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6151761464595795","0.672251730632782"
"CIFAR10_CCL_none","0.7762","0.7911","finished","fh5b860m","-","","","","","2024-05-03T08:06:05.000Z","2024-05-03T08:06:05.000Z","","g2-compute-97.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","Quadro RTX 6000","2024-05-03T06:57:33.000Z","4112","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","0.5","CCL","0.5","0.000001","","1","1","zero","0","0.001","0","0","0.5","0.5","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","86","0.6243676578044891","0.6822697940349579"
"CIFAR10_CCL_none","0.7762","0.7884","finished","zvzj8n0x","-","","","","","2024-05-03T10:28:24.000Z","2024-05-03T10:28:24.000Z","","goodfellow.coecis.cornell.edu","","28b12792776f85e2121e0fd258b051fe5dd58791","https://github.com/IandRover/CCL/tree/28b12792776f85e2121e0fd258b051fe5dd58791","1","NVIDIA GeForce RTX 2080 Ti","2024-05-03T09:31:01.000Z","3443","1","elu","elu","cnn_pool","32","1","CIFAR10","100","0","0","1","CCL","0.2","0.000001","","1","0","zero","0","0.001","0","0","1","0.2","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","98","0.6232369988441467","0.6730251709938049"
"CIFAR10_CCL_none","0.7762","0.7945","finished","07yabraq","-","","","","","2024-05-05T02:52:47.000Z","2024-05-05T02:52:47.000Z","","goodfellow.coecis.cornell.edu","","536ddc178b97e5ce41f1a9a533b847d4fbfdf351","https://github.com/IandRover/CCL/tree/536ddc178b97e5ce41f1a9a533b847d4fbfdf351","1","NVIDIA GeForce RTX 2080 Ti","2024-05-05T02:03:59.000Z","2928","1","elu","elu","cnn_pool","64","1","CIFAR10","100","0","0.1","1","CCL","0.9","0.000001","0.5","1","2","zero","0","0.001","0","0.1","1","0.9","train","3","SGD","classification","none","100","200","0.000001","./yaml/cnn/cifar10_ccl.yaml","95","0.6163190296173096","0.6640337958812713"
